# Converted file from inputfile C37.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13875
# Real Time (s): 211.160
# Live Time (s) : 210.800
# Start Date (DDMMMYY): 31DEC99
# Start time (HHMM): 1329
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 1
9 	 8
10 	 22
11 	 30
12 	 38
13 	 33
14 	 46
15 	 37
16 	 39
17 	 58
18 	 51
19 	 57
20 	 60
21 	 61
22 	 51
23 	 73
24 	 65
25 	 52
26 	 72
27 	 57
28 	 49
29 	 65
30 	 63
31 	 67
32 	 57
33 	 70
34 	 57
35 	 65
36 	 74
37 	 61
38 	 60
39 	 65
40 	 62
41 	 66
42 	 71
43 	 71
44 	 68
45 	 84
46 	 68
47 	 79
48 	 67
49 	 89
50 	 86
51 	 78
52 	 85
53 	 90
54 	 90
55 	 90
56 	 92
57 	 81
58 	 83
59 	 82
60 	 95
61 	 86
62 	 90
63 	 88
64 	 83
65 	 105
66 	 91
67 	 101
68 	 103
69 	 92
70 	 104
71 	 111
72 	 98
73 	 97
74 	 122
75 	 104
76 	 124
77 	 90
78 	 86
79 	 100
80 	 114
81 	 112
82 	 92
83 	 103
84 	 100
85 	 89
86 	 93
87 	 85
88 	 84
89 	 89
90 	 91
91 	 82
92 	 90
93 	 76
94 	 87
95 	 82
96 	 98
97 	 104
98 	 97
99 	 92
100 	 84
101 	 71
102 	 104
103 	 85
104 	 83
105 	 101
106 	 100
107 	 96
108 	 79
109 	 79
110 	 81
111 	 94
112 	 64
113 	 89
114 	 76
115 	 88
116 	 81
117 	 83
118 	 95
119 	 79
120 	 70
121 	 64
122 	 101
123 	 74
124 	 86
125 	 76
126 	 78
127 	 99
128 	 65
129 	 75
130 	 90
131 	 100
132 	 79
133 	 58
134 	 65
135 	 89
136 	 88
137 	 82
138 	 73
139 	 80
140 	 90
141 	 84
142 	 80
143 	 81
144 	 70
145 	 79
146 	 71
147 	 70
148 	 74
149 	 67
150 	 84
151 	 78
152 	 76
153 	 80
154 	 72
155 	 63
156 	 69
157 	 57
158 	 71
159 	 78
160 	 66
161 	 69
162 	 76
163 	 79
164 	 81
165 	 85
166 	 80
167 	 64
168 	 65
169 	 68
170 	 74
171 	 74
172 	 79
173 	 68
174 	 64
175 	 76
176 	 84
177 	 87
178 	 97
179 	 79
180 	 67
181 	 70
182 	 79
183 	 78
184 	 69
185 	 77
186 	 79
187 	 83
188 	 95
189 	 69
190 	 80
191 	 76
192 	 79
193 	 75
194 	 71
195 	 54
196 	 68
197 	 73
198 	 64
199 	 56
200 	 75
201 	 72
202 	 51
203 	 55
204 	 42
205 	 39
206 	 47
207 	 50
208 	 47
209 	 50
210 	 32
211 	 26
212 	 43
213 	 35
214 	 37
215 	 38
216 	 29
217 	 29
218 	 34
219 	 27
220 	 34
221 	 20
222 	 29
223 	 28
224 	 27
225 	 27
226 	 31
227 	 36
228 	 19
229 	 34
230 	 28
231 	 33
232 	 24
233 	 26
234 	 29
235 	 26
236 	 20
237 	 32
238 	 31
239 	 27
240 	 21
241 	 23
242 	 23
243 	 32
244 	 23
245 	 23
246 	 25
247 	 24
248 	 34
249 	 26
250 	 29
251 	 23
252 	 26
253 	 32
254 	 24
255 	 22
256 	 33
257 	 27
258 	 41
259 	 32
260 	 34
261 	 47
262 	 51
263 	 59
264 	 56
265 	 71
266 	 80
267 	 97
268 	 117
269 	 124
270 	 149
271 	 161
272 	 197
273 	 243
274 	 238
275 	 301
276 	 323
277 	 324
278 	 389
279 	 398
280 	 463
281 	 469
282 	 487
283 	 543
284 	 550
285 	 478
286 	 537
287 	 520
288 	 466
289 	 493
290 	 427
291 	 445
292 	 399
293 	 353
294 	 334
295 	 294
296 	 285
297 	 221
298 	 200
299 	 165
300 	 163
301 	 111
302 	 94
303 	 66
304 	 47
305 	 52
306 	 33
307 	 32
308 	 26
309 	 19
310 	 16
311 	 7
312 	 10
313 	 7
314 	 8
315 	 3
316 	 5
317 	 2
318 	 3
319 	 3
320 	 1
321 	 1
322 	 3
323 	 5
324 	 0
325 	 2
326 	 2
327 	 2
328 	 1
