# Converted file from inputfile C33.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 14132
# Real Time (s): 587.680
# Live Time (s) : 585.580
# Start Date (DDMMMYY): 31DEC99
# Start time (HHMM): 1246
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 1
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 2
9 	 14
10 	 22
11 	 49
12 	 42
13 	 45
14 	 55
15 	 54
16 	 87
17 	 69
18 	 81
19 	 71
20 	 90
21 	 97
22 	 68
23 	 81
24 	 86
25 	 82
26 	 75
27 	 68
28 	 86
29 	 96
30 	 95
31 	 91
32 	 101
33 	 86
34 	 89
35 	 114
36 	 96
37 	 94
38 	 107
39 	 113
40 	 114
41 	 106
42 	 79
43 	 122
44 	 123
45 	 118
46 	 103
47 	 137
48 	 129
49 	 130
50 	 131
51 	 129
52 	 125
53 	 127
54 	 175
55 	 152
56 	 160
57 	 137
58 	 149
59 	 162
60 	 150
61 	 144
62 	 173
63 	 156
64 	 166
65 	 160
66 	 144
67 	 170
68 	 149
69 	 164
70 	 171
71 	 158
72 	 149
73 	 155
74 	 165
75 	 160
76 	 172
77 	 159
78 	 157
79 	 164
80 	 178
81 	 150
82 	 181
83 	 176
84 	 153
85 	 141
86 	 167
87 	 148
88 	 162
89 	 137
90 	 123
91 	 145
92 	 131
93 	 141
94 	 151
95 	 143
96 	 133
97 	 151
98 	 143
99 	 152
100 	 135
101 	 144
102 	 138
103 	 127
104 	 119
105 	 150
106 	 140
107 	 116
108 	 131
109 	 111
110 	 135
111 	 120
112 	 130
113 	 119
114 	 117
115 	 121
116 	 124
117 	 107
118 	 103
119 	 123
120 	 116
121 	 119
122 	 130
123 	 97
124 	 103
125 	 121
126 	 115
127 	 120
128 	 126
129 	 109
130 	 98
131 	 120
132 	 83
133 	 117
134 	 112
135 	 95
136 	 117
137 	 102
138 	 99
139 	 96
140 	 86
141 	 90
142 	 102
143 	 82
144 	 85
145 	 100
146 	 102
147 	 81
148 	 96
149 	 82
150 	 98
151 	 101
152 	 96
153 	 125
154 	 89
155 	 82
156 	 124
157 	 112
158 	 90
159 	 96
160 	 91
161 	 78
162 	 78
163 	 77
164 	 85
165 	 56
166 	 90
167 	 80
168 	 97
169 	 94
170 	 90
171 	 93
172 	 88
173 	 88
174 	 98
175 	 89
176 	 94
177 	 111
178 	 93
179 	 92
180 	 86
181 	 94
182 	 85
183 	 98
184 	 93
185 	 108
186 	 91
187 	 98
188 	 90
189 	 103
190 	 89
191 	 107
192 	 81
193 	 87
194 	 88
195 	 91
196 	 78
197 	 77
198 	 99
199 	 72
200 	 70
201 	 70
202 	 69
203 	 76
204 	 68
205 	 60
206 	 48
207 	 46
208 	 54
209 	 46
210 	 47
211 	 34
212 	 44
213 	 29
214 	 49
215 	 40
216 	 37
217 	 43
218 	 45
219 	 32
220 	 47
221 	 47
222 	 47
223 	 39
224 	 29
225 	 45
226 	 42
227 	 31
228 	 32
229 	 34
230 	 41
231 	 36
232 	 31
233 	 38
234 	 27
235 	 34
236 	 31
237 	 40
238 	 36
239 	 40
240 	 43
241 	 32
242 	 36
243 	 44
244 	 41
245 	 42
246 	 41
247 	 34
248 	 47
249 	 36
250 	 32
251 	 39
252 	 43
253 	 32
254 	 38
255 	 55
256 	 52
257 	 45
258 	 48
259 	 36
260 	 68
261 	 66
262 	 60
263 	 62
264 	 100
265 	 94
266 	 116
267 	 134
268 	 137
269 	 159
270 	 189
271 	 211
272 	 247
273 	 260
274 	 306
275 	 346
276 	 340
277 	 381
278 	 460
279 	 493
280 	 461
281 	 571
282 	 576
283 	 545
284 	 572
285 	 558
286 	 589
287 	 539
288 	 564
289 	 509
290 	 486
291 	 456
292 	 428
293 	 373
294 	 311
295 	 318
296 	 299
297 	 207
298 	 207
299 	 165
300 	 139
301 	 105
302 	 83
303 	 79
304 	 56
305 	 51
306 	 37
307 	 29
308 	 30
309 	 20
310 	 22
311 	 11
312 	 14
313 	 12
314 	 19
315 	 10
316 	 7
317 	 6
318 	 7
319 	 9
320 	 3
321 	 3
322 	 8
323 	 6
324 	 6
325 	 10
326 	 12
327 	 4
328 	 6
