# Converted file from inputfile C26.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13364
# Real Time (s): 145.260
# Live Time (s) : 144.620
# Start Date (DDMMMYY): 31DEC99
# Start time (HHMM): 1529
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 0
9 	 2
10 	 4
11 	 9
12 	 4
13 	 12
14 	 7
15 	 13
16 	 8
17 	 4
18 	 9
19 	 11
20 	 8
21 	 13
22 	 19
23 	 12
24 	 4
25 	 12
26 	 6
27 	 14
28 	 13
29 	 8
30 	 12
31 	 7
32 	 4
33 	 14
34 	 16
35 	 16
36 	 15
37 	 23
38 	 20
39 	 18
40 	 25
41 	 21
42 	 23
43 	 10
44 	 23
45 	 32
46 	 21
47 	 26
48 	 21
49 	 24
50 	 27
51 	 35
52 	 24
53 	 26
54 	 30
55 	 19
56 	 24
57 	 19
58 	 30
59 	 21
60 	 32
61 	 36
62 	 20
63 	 28
64 	 33
65 	 28
66 	 28
67 	 31
68 	 31
69 	 29
70 	 16
71 	 27
72 	 18
73 	 34
74 	 27
75 	 21
76 	 24
77 	 27
78 	 28
79 	 26
80 	 24
81 	 29
82 	 24
83 	 34
84 	 35
85 	 22
86 	 25
87 	 25
88 	 41
89 	 32
90 	 21
91 	 15
92 	 21
93 	 29
94 	 32
95 	 23
96 	 28
97 	 20
98 	 23
99 	 15
100 	 20
101 	 21
102 	 22
103 	 28
104 	 17
105 	 28
106 	 21
107 	 22
108 	 24
109 	 22
110 	 13
111 	 23
112 	 15
113 	 22
114 	 18
115 	 20
116 	 15
117 	 20
118 	 13
119 	 20
120 	 21
121 	 18
122 	 15
123 	 16
124 	 10
125 	 27
126 	 15
127 	 17
128 	 15
129 	 13
130 	 19
131 	 17
132 	 11
133 	 18
134 	 18
135 	 17
136 	 19
137 	 20
138 	 20
139 	 13
140 	 19
141 	 15
142 	 16
143 	 10
144 	 17
145 	 23
146 	 11
147 	 10
148 	 15
149 	 11
150 	 18
151 	 15
152 	 13
153 	 15
154 	 13
155 	 18
156 	 13
157 	 17
158 	 17
159 	 16
160 	 14
161 	 16
162 	 9
163 	 17
164 	 8
165 	 13
166 	 11
167 	 12
168 	 11
169 	 14
170 	 14
171 	 14
172 	 14
173 	 16
174 	 10
175 	 12
176 	 12
177 	 11
178 	 9
179 	 15
180 	 14
181 	 13
182 	 13
183 	 5
184 	 7
185 	 12
186 	 14
187 	 8
188 	 9
189 	 8
190 	 8
191 	 14
192 	 11
193 	 10
194 	 12
195 	 9
196 	 9
197 	 6
198 	 10
199 	 8
200 	 9
201 	 9
202 	 11
203 	 3
204 	 9
205 	 7
206 	 4
207 	 7
208 	 7
209 	 6
210 	 8
211 	 7
212 	 10
213 	 4
214 	 5
215 	 6
216 	 5
217 	 4
218 	 3
219 	 7
220 	 5
221 	 5
222 	 7
223 	 6
224 	 5
225 	 7
226 	 6
227 	 2
228 	 6
229 	 5
230 	 4
231 	 5
232 	 4
233 	 7
234 	 5
235 	 6
236 	 4
237 	 5
238 	 4
239 	 2
240 	 6
241 	 5
242 	 4
243 	 4
244 	 2
245 	 6
246 	 6
247 	 2
248 	 6
249 	 4
250 	 12
251 	 4
252 	 1
253 	 4
254 	 4
255 	 11
256 	 6
257 	 6
258 	 4
259 	 12
260 	 8
261 	 9
262 	 13
263 	 12
264 	 11
265 	 11
266 	 9
267 	 12
268 	 16
269 	 18
270 	 20
271 	 30
272 	 26
273 	 28
274 	 31
275 	 36
276 	 35
277 	 38
278 	 48
279 	 39
280 	 57
281 	 47
282 	 50
283 	 60
284 	 50
285 	 56
286 	 56
287 	 52
288 	 37
289 	 42
290 	 47
291 	 58
292 	 42
293 	 29
294 	 24
295 	 31
296 	 32
297 	 19
298 	 15
299 	 12
300 	 19
301 	 7
302 	 7
303 	 10
304 	 5
305 	 13
306 	 6
307 	 2
308 	 2
309 	 2
310 	 4
311 	 2
312 	 1
313 	 3
314 	 2
315 	 2
316 	 3
317 	 2
318 	 4
319 	 3
320 	 0
321 	 4
322 	 1
323 	 2
324 	 2
325 	 1
326 	 1
327 	 3
328 	 1
