# Converted file from inputfile C110.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13618
# Real Time (s): 42.3600
# Live Time (s) : 42.3200
# Start Date (DDMMMYY): 31DEC99
# Start time (HHMM): 1515
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 0
9 	 1
10 	 4
11 	 9
12 	 6
13 	 9
14 	 12
15 	 7
16 	 16
17 	 10
18 	 9
19 	 6
20 	 10
21 	 10
22 	 11
23 	 14
24 	 4
25 	 10
26 	 5
27 	 8
28 	 9
29 	 6
30 	 11
31 	 7
32 	 10
33 	 7
34 	 8
35 	 15
36 	 10
37 	 14
38 	 16
39 	 15
40 	 12
41 	 11
42 	 15
43 	 15
44 	 11
45 	 13
46 	 21
47 	 11
48 	 11
49 	 15
50 	 18
51 	 15
52 	 12
53 	 16
54 	 13
55 	 20
56 	 18
57 	 17
58 	 19
59 	 19
60 	 16
61 	 20
62 	 21
63 	 19
64 	 10
65 	 22
66 	 24
67 	 17
68 	 14
69 	 20
70 	 19
71 	 24
72 	 21
73 	 20
74 	 23
75 	 13
76 	 18
77 	 25
78 	 19
79 	 21
80 	 13
81 	 11
82 	 15
83 	 17
84 	 19
85 	 12
86 	 19
87 	 16
88 	 13
89 	 15
90 	 22
91 	 16
92 	 18
93 	 18
94 	 22
95 	 12
96 	 15
97 	 20
98 	 11
99 	 19
100 	 16
101 	 18
102 	 18
103 	 14
104 	 14
105 	 12
106 	 13
107 	 17
108 	 19
109 	 10
110 	 17
111 	 16
112 	 22
113 	 18
114 	 13
115 	 19
116 	 11
117 	 14
118 	 9
119 	 14
120 	 14
121 	 7
122 	 18
123 	 10
124 	 10
125 	 20
126 	 13
127 	 14
128 	 19
129 	 17
130 	 15
131 	 7
132 	 18
133 	 11
134 	 14
135 	 16
136 	 18
137 	 18
138 	 12
139 	 16
140 	 17
141 	 17
142 	 20
143 	 14
144 	 9
145 	 11
146 	 15
147 	 20
148 	 7
149 	 15
150 	 10
151 	 13
152 	 16
153 	 26
154 	 11
155 	 12
156 	 16
157 	 13
158 	 17
159 	 12
160 	 15
161 	 19
162 	 12
163 	 9
164 	 22
165 	 7
166 	 9
167 	 13
168 	 18
169 	 12
170 	 11
171 	 16
172 	 6
173 	 14
174 	 14
175 	 13
176 	 4
177 	 11
178 	 6
179 	 15
180 	 14
181 	 14
182 	 17
183 	 12
184 	 15
185 	 17
186 	 15
187 	 8
188 	 13
189 	 12
190 	 21
191 	 7
192 	 10
193 	 11
194 	 9
195 	 11
196 	 12
197 	 13
198 	 11
199 	 17
200 	 9
201 	 14
202 	 7
203 	 9
204 	 10
205 	 9
206 	 11
207 	 4
208 	 12
209 	 7
210 	 9
211 	 4
212 	 7
213 	 6
214 	 2
215 	 6
216 	 4
217 	 10
218 	 6
219 	 6
220 	 4
221 	 3
222 	 3
223 	 6
224 	 6
225 	 4
226 	 10
227 	 4
228 	 4
229 	 8
230 	 6
231 	 4
232 	 2
233 	 6
234 	 5
235 	 11
236 	 3
237 	 4
238 	 5
239 	 4
240 	 2
241 	 3
242 	 6
243 	 7
244 	 3
245 	 7
246 	 5
247 	 2
248 	 6
249 	 11
250 	 2
251 	 5
252 	 12
253 	 8
254 	 5
255 	 6
256 	 8
257 	 4
258 	 10
259 	 7
260 	 6
261 	 13
262 	 8
263 	 11
264 	 11
265 	 16
266 	 17
267 	 26
268 	 10
269 	 30
270 	 29
271 	 34
272 	 41
273 	 43
274 	 44
275 	 42
276 	 49
277 	 52
278 	 67
279 	 83
280 	 62
281 	 75
282 	 97
283 	 93
284 	 90
285 	 88
286 	 95
287 	 79
288 	 92
289 	 94
290 	 83
291 	 75
292 	 76
293 	 57
294 	 56
295 	 34
296 	 45
297 	 31
298 	 33
299 	 25
300 	 30
301 	 14
302 	 15
303 	 18
304 	 7
305 	 11
306 	 4
307 	 8
308 	 5
309 	 3
310 	 2
311 	 2
312 	 0
313 	 3
314 	 1
315 	 2
316 	 0
317 	 1
318 	 0
319 	 1
320 	 0
321 	 1
322 	 2
323 	 0
324 	 1
325 	 0
326 	 1
327 	 0
