# Converted file from inputfile C16.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 13105
# Real Time (s): 57.6800
# Live Time (s) : 57.5400
# Start Date (DDMMMYY): 31DEC99
# Start time (HHMM): 1509
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 0
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 0
9 	 0
10 	 5
11 	 7
12 	 9
13 	 7
14 	 9
15 	 12
16 	 10
17 	 8
18 	 4
19 	 10
20 	 16
21 	 11
22 	 16
23 	 13
24 	 11
25 	 7
26 	 20
27 	 7
28 	 14
29 	 19
30 	 19
31 	 16
32 	 10
33 	 14
34 	 11
35 	 13
36 	 13
37 	 7
38 	 18
39 	 11
40 	 25
41 	 15
42 	 16
43 	 14
44 	 19
45 	 24
46 	 17
47 	 23
48 	 19
49 	 29
50 	 24
51 	 9
52 	 15
53 	 22
54 	 22
55 	 16
56 	 12
57 	 30
58 	 26
59 	 19
60 	 18
61 	 17
62 	 17
63 	 15
64 	 22
65 	 29
66 	 26
67 	 15
68 	 18
69 	 21
70 	 18
71 	 20
72 	 23
73 	 28
74 	 19
75 	 16
76 	 19
77 	 26
78 	 28
79 	 21
80 	 23
81 	 19
82 	 19
83 	 20
84 	 22
85 	 17
86 	 20
87 	 29
88 	 13
89 	 25
90 	 16
91 	 18
92 	 17
93 	 16
94 	 29
95 	 26
96 	 21
97 	 21
98 	 16
99 	 18
100 	 23
101 	 13
102 	 24
103 	 15
104 	 17
105 	 21
106 	 20
107 	 23
108 	 18
109 	 18
110 	 11
111 	 19
112 	 19
113 	 13
114 	 10
115 	 13
116 	 17
117 	 15
118 	 9
119 	 12
120 	 14
121 	 13
122 	 28
123 	 16
124 	 14
125 	 14
126 	 20
127 	 15
128 	 15
129 	 18
130 	 12
131 	 11
132 	 12
133 	 23
134 	 20
135 	 25
136 	 23
137 	 15
138 	 26
139 	 11
140 	 10
141 	 16
142 	 11
143 	 11
144 	 13
145 	 19
146 	 20
147 	 19
148 	 20
149 	 13
150 	 16
151 	 21
152 	 11
153 	 15
154 	 10
155 	 21
156 	 12
157 	 15
158 	 12
159 	 9
160 	 14
161 	 13
162 	 24
163 	 14
164 	 20
165 	 10
166 	 11
167 	 9
168 	 22
169 	 15
170 	 19
171 	 12
172 	 14
173 	 20
174 	 17
175 	 12
176 	 14
177 	 14
178 	 21
179 	 19
180 	 10
181 	 16
182 	 18
183 	 12
184 	 25
185 	 18
186 	 12
187 	 18
188 	 15
189 	 15
190 	 13
191 	 22
192 	 13
193 	 15
194 	 13
195 	 14
196 	 21
197 	 13
198 	 13
199 	 18
200 	 9
201 	 10
202 	 14
203 	 11
204 	 11
205 	 10
206 	 12
207 	 10
208 	 10
209 	 9
210 	 12
211 	 3
212 	 9
213 	 5
214 	 5
215 	 3
216 	 10
217 	 11
218 	 5
219 	 8
220 	 6
221 	 2
222 	 9
223 	 4
224 	 8
225 	 3
226 	 7
227 	 2
228 	 5
229 	 2
230 	 4
231 	 3
232 	 5
233 	 5
234 	 8
235 	 5
236 	 2
237 	 10
238 	 6
239 	 4
240 	 13
241 	 2
242 	 7
243 	 3
244 	 9
245 	 4
246 	 9
247 	 5
248 	 7
249 	 3
250 	 6
251 	 5
252 	 4
253 	 6
254 	 12
255 	 8
256 	 6
257 	 6
258 	 3
259 	 5
260 	 12
261 	 4
262 	 7
263 	 10
264 	 14
265 	 19
266 	 18
267 	 24
268 	 18
269 	 18
270 	 19
271 	 30
272 	 33
273 	 39
274 	 52
275 	 55
276 	 69
277 	 67
278 	 87
279 	 83
280 	 93
281 	 76
282 	 86
283 	 103
284 	 94
285 	 94
286 	 94
287 	 93
288 	 94
289 	 90
290 	 90
291 	 89
292 	 73
293 	 68
294 	 65
295 	 55
296 	 53
297 	 41
298 	 35
299 	 37
300 	 21
301 	 29
302 	 20
303 	 17
304 	 15
305 	 8
306 	 12
307 	 1
308 	 2
309 	 5
310 	 2
311 	 1
312 	 0
313 	 1
314 	 0
315 	 0
316 	 1
317 	 0
318 	 0
319 	 1
320 	 0
321 	 0
322 	 0
323 	 2
324 	 1
325 	 1
326 	 2
327 	 1
