# f/kHz U_a/V
# V = 2, V_= =10

3.416	-0.008
8.255	0.0048
13.634	0.0218
17.100	0.0728
17.868	0.100
19.176	0.152
20.538	0.263
21.815	0.49
21.848	0.509
22.098	0.58
22.248	0.640
22.473	0.85
23.036	0.96
24.040	2.15
25.720	4.96
26.197	4.28
28.222	1.18
29.218	1.35
30.067	0.52
32.006	0.26
33.972	0.16
35.967	0.10
40.406	0.052
44.480	0.031
47.013	0.019
52.664	0.011
